country,escs,math,reading,science
Slovak Republic,-0.46,536.9294,435.4448,534.7258
Slovak Republic,-0.43,434.7328,523.0905,463.204
Slovak Republic,-0.66,413.5457,452.8401,483.7188
Slovak Republic,0.97,620.3536,517.7977,606.9937
Slovak Republic,-0.39,479.2102,445.6914,482.5065
Slovak Republic,-1.27,332.7699,331.9068,350.0932
Slovak Republic,-1.01,532.4895,466.6336,534.1664
Slovak Republic,-0.02,552.1187,522.8499,512.0664
Slovak Republic,1.47,581.0173,411.2994,501.436
Slovak Republic,-0.97,501.8772,440.2496,474.6736
Slovak Republic,1.35,498.372,552.2083,472.9019
Slovak Republic,-0.91,418.9204,441.0049,412.2902
Slovak Republic,-0.01,455.3747,450.4572,414.8079
Slovak Republic,-1.89,299.3535,390.9634,334.8004
Slovak Republic,-0.44,573.6953,500.0222,578.8325
Slovak Republic,-0.4,375.1441,463.1662,431.5927
Slovak Republic,-0.1,502.6562,472.568,513.5584
Slovak Republic,-1.34,392.826,379.843,325.8486
Slovak Republic,-0.2,459.503,398.8271,466.0015
Slovak Republic,-0.14,461.3725,449.3116,414.7147
Slovak Republic,-1.31,351.6202,351.0096,288.0828
Slovak Republic,-0.7,301.6903,276.821,373.6852
Slovak Republic,1.5,472.2776,487.0749,441.1041
Slovak Republic,0.23,624.1704,575.7783,603.357
Slovenia,0.06,373.3525,238.1594,347.2958
Slovenia,1.27,450.6232,470.9641,480.9213
Slovenia,0.84,585.1457,520.3639,582.2827
Slovenia,0.83,468.6166,474.2865,478.2171
Slovenia,1.48,513.4834,475.9546,526.6132
Slovenia,1.38,615.6021,579.788,669.5636
Slovenia,-0.38,535.2937,548.2368,562.7937
Slovenia,0.11,603.1391,589.5409,595.8971
Slovenia,-0.8,411.131,408.9737,437.4674
Slovenia,0.97,437.3812,413.224,459.4741
Slovenia,0.5,630.324,500.3955,578.8325
Slovenia,-0.54,350.296,357.6492,421.2421
Slovenia,1.46,635.0756,595.1011,617.7173
Slovenia,0.77,595.7392,607.8561,679.9142
Slovenia,-1.6,376.1567,396.0624,411.9172
Slovenia,-0.95,583.6657,587.3963,614.2671
Slovenia,0.75,417.752,428.296,443.9015
Slovenia,-0.81,256.5119,269.4339,226.0724
Slovenia,1.34,591.6887,637.1201,605.9679
Slovenia,0.67,733.0659,676.262,740.1529
Slovenia,-0.14,521.7401,507.727,493.4166
Slovenia,-0.94,486.9995,457.0904,537.6166
Slovenia,-1.81,491.05,489.0079,496.6803
Slovenia,0.55,487.7785,564.8379,575.7553
Slovenia,0.77,521.4286,516.274,533.9799
Slovenia,1.02,533.8916,507.4526,487.3555
Slovenia,1.25,414.5583,458.4797,439.8918
Slovenia,0.22,555.3124,478.6628,507.031
Slovenia,-0.29,497.0478,588.1906,564.8452
Slovenia,1.35,449.6884,443.698,464.1365
Slovenia,-0.76,540.5125,497.9094,577.9
Slovenia,1.33,501.1762,554.4324,485.4905
Slovenia,-0.23,514.4181,466.4732,513.7449
Slovenia,-0.25,481.4691,487.003,481.8538
Slovenia,-1.1,485.3638,506.3766,453.8791
Slovenia,-0.6,506.6288,506.7738,432.3387
Slovenia,-0.45,432.4739,476.6694,485.304
Slovenia,-1.23,460.8272,390.4488,463.2973
Slovenia,0.79,490.9721,492.6351,475.0466
Slovenia,-0.64,392.047,362.7015,414.7147
Slovenia,-0.9,729.2491,532.4733,660.705
Slovenia,-1.23,413.4678,276.6528,411.3577
Slovenia,-0.18,501.0204,552.2083,548.9929
Slovenia,-0.4,307.1429,344.8934,316.5237
Slovenia,-0.62,477.1849,532.2712,558.411
Slovenia,-0.57,314.1533,322.0967,322.3984
Slovenia,-0.52,494.0879,406.0065,490.2462
Slovenia,-0.18,416.1162,428.1402,434.9496
Slovenia,-0.49,569.8785,506.7308,599.4405
Slovenia,-0.76,508.8098,529.1733,518.2208
Slovenia,-0.01,640.7618,556.4514,636.74
Slovenia,-0.34,528.7506,478.743,538.1761
Slovenia,1.59,574.2405,503.5231,579.4853
Slovenia,1.18,607.1117,517.0759,555.4271
Slovenia,0.1,433.4865,290.5264,346.643
Slovenia,-0.84,508.9656,444.8176,519.0601
Slovenia,-0.7,398.2007,338.5389,402.4058
Slovenia,1.47,590.6761,487.003,531.2756
Slovenia,1.28,578.2131,534.0772,506.7512
Slovenia,-1.27,390.645,381.1462,387.6725
Slovenia,0.88,592.1561,601.4556,602.1447
Sweden,-0.94,525.2454,448.269,461.0593
Sweden,NA,393.6828,300.5508,416.4864
Sweden,-0.13,392.7481,395.7292,324.2633
Sweden,-1.47,363.1485,462.4513,428.702
Sweden,1.71,604.1517,637.4479,628.3476
Sweden,-0.32,472.2776,477.941,449.4965
Sweden,NA,283.0737,335.9971,278.4782
Sweden,0.52,509.5887,507.6475,548.7132
Sweden,-0.55,518.3907,523.0572,480.9213
Sweden,0.56,557.8828,524.3281,577.6203
Sweden,NA,244.75,285.2407,244.7221
Sweden,1.32,608.5917,681.6351,626.6692
Sweden,1.09,516.9107,462.6239,522.9765
Sweden,-0.64,419.3878,384.755,394.1067
Sweden,-1.01,507.0182,487.7898,477.1913
Sweden,0.29,437.3033,536.0838,452.2007
Sweden,0.79,426.4761,507.9653,452.0142
Sweden,1.51,381.9209,353.6395,335.7329
Sweden,1.12,540.902,572.6221,541.7195
Sweden,0.39,468.7724,465.1099,490.6192
Sweden,1.24,555.546,501.1974,486.5162
Sweden,-0.37,546.4325,506.2497,503.301
Sweden,-0.75,546.744,443.3772,466.0015
Sweden,1.47,459.8146,463.506,526.3335
Sweden,0.77,563.2575,547.1489,534.0731
Sweden,0.12,546.2767,538.8888,539.0153
Sweden,-0.46,289.9283,234.9516,323.3308
Sweden,0.41,513.2497,483.4744,490.2462
Sweden,0.27,476.0944,483.5546,504.047
Sweden,-1.24,513.9508,554.9277,592.2604
Sweden,-0.48,604.3854,607.7306,590.0224
Sweden,-0.77,535.4494,487.7104,567.5494
Sweden,0.43,592.6235,565.353,595.0578
Sweden,0.18,463.6314,495.5838,472.3424
Sweden,0.72,411.4426,444.1027,443.342
Sweden,-0.88,523.3759,544.9801,509.8284
Sweden,NA,435.5897,509.2169,450.1492
Sweden,1.22,462.7746,508.7596,466.934
Sweden,0.64,404.5879,383.0709,408.3737
Sweden,-0.77,546.1988,584.5997,529.4107
Sweden,0.59,512.7824,547.9508,546.1954
Sweden,0.95,581.251,618.1361,534.0731
Sweden,1.48,506.473,609.3987,535.7516
Sweden,0.07,626.4294,565.7116,563.9127
Sweden,-0.97,311.427,440.2106,371.2607
Sweden,0.26,430.1371,440.1312,391.1227
Sweden,0.52,557.5713,606.2214,600.6527
Sweden,1.11,527.9716,602.2499,518.5938
Sweden,0.6,431.2276,433.7767,439.9851
Sweden,0.88,547.9903,535.9216,669.2838
Sweden,0.1,569.6448,567.1975,553.6554
Sweden,-0.61,459.8146,453.8827,464.4163
Chinese Taipei,0.37,560.9986,457.0904,546.9414
Chinese Taipei,-1.02,676.9824,576.0189,602.1447
Chinese Taipei,-1.31,564.6596,512.4134,502.3685
Chinese Taipei,0.13,735.4806,693.5161,653.1518
Chinese Taipei,-0.24,669.193,633.4663,606.8072
Chinese Taipei,-1.61,486.7659,497.9094,481.8538
Chinese Taipei,-0.02,645.9028,581.5184,525.401
Chinese Taipei,0.58,614.9011,547.5498,542.3722
Chinese Taipei,0.11,501.0204,456.2083,478.7766
Chinese Taipei,-0.95,437.6928,465.8316,458.5416
Chinese Taipei,-0.85,591.6887,499.7044,577.0608
Chinese Taipei,-1.56,374.9883,432.0697,434.2037
Chinese Taipei,0.21,501.1762,513.9226,506.0052
Chinese Taipei,0.41,688.7444,596.6289,655.11
Chinese Taipei,-0.72,682.0455,665.7153,626.4827
Chinese Taipei,-0.44,634.1408,600.8995,519.1533
Chinese Taipei,-2.32,376.3125,310.5751,332.6557
Chinese Taipei,0.86,889.7881,743.6254,734.558
Chinese Taipei,0.46,615.5242,576.832,562.9802
Chinese Taipei,-0.06,665.2983,564.3613,582.5625
Chinese Taipei,0.41,672.3867,537.037,600.9325
Chinese Taipei,0.96,724.0302,673.0543,645.0392
Chinese Taipei,-1.36,691.938,592.7182,630.3991
Chinese Taipei,-1.18,393.527,402.878,425.9045
Chinese Taipei,0.93,690.8475,649.8291,591.8874
Chinese Taipei,0.94,594.1813,537.9108,536.3111
Chinese Taipei,0.18,519.0139,490.7721,462.9243
Chinese Taipei,0.55,601.5812,589.5409,555.2406
Chinese Taipei,0.29,485.4417,514.0815,486.5162
Chinese Taipei,-1.44,490.8942,448.8686,457.3294
Chinese Taipei,-1.18,399.1354,366.2301,431.6859
Chinese Taipei,-1.02,726.4449,575.6981,563.0735
Chinese Taipei,-0.8,649.5638,668.0982,591.8874
Chinese Taipei,0.19,721.5376,594.4636,632.9168
Chinese Taipei,-1.07,616.3811,570.9666,604.2894
Chinese Taipei,-0.84,649.0185,583.7978,651.5666
Chinese Taipei,1.45,750.7478,680.8866,675.2518
Chinese Taipei,-2.49,477.9639,437.7636,473.5546
Chinese Taipei,-1.06,479.9891,477.0589,465.7217
Chinese Taipei,-0.58,471.4987,479.5449,456.3969
Chinese Taipei,-1.26,390.5671,432.0292,470.8504
Chinese Taipei,-1.42,587.6383,602.8853,548.8997
Chinese Taipei,0.43,642.086,546.9083,576.3148
Chinese Taipei,1.18,520.6496,508.3624,467.7732
Chinese Taipei,-0.61,491.7511,560.1514,476.5386
Chinese Taipei,-1.7,565.828,502.7228,524.9347
Chinese Taipei,-2.19,490.9721,444.9765,464.4163
Chinese Taipei,0.01,691.7822,666.6387,631.0518
Chinese Taipei,0.61,593.7919,604.087,612.4021
Chinese Taipei,1.39,637.4903,610.0341,592.7266
Chinese Taipei,-1.88,399.9922,442.0941,444.5543
Chinese Taipei,0.6,503.3572,492.2958,493.6964
Chinese Taipei,0.12,347.6476,405.261,426.1843
Chinese Taipei,-0.3,297.8735,294.8569,360.8169
Chinese Taipei,0.37,646.8375,634.9619,677.583
Chinese Taipei,0.2,503.2793,549.2694,534.0731
Chinese Taipei,-0.2,321.0858,345.6877,370.8877
Chinese Taipei,0.62,677.2161,566.7163,613.5211
Chinese Taipei,-0.48,620.9768,502.8013,557.3853
Chinese Taipei,-0.18,578.8363,602.4882,504.2335
Chinese Taipei,-0.24,536.0726,545.2242,503.9537
Chinese Taipei,-0.05,637.3345,636.4052,620.608
Chinese Taipei,-0.5,631.9598,576.832,544.0507
Chinese Taipei,-1.94,652.1343,538.6256,516.0761
Chinese Taipei,-0.48,642.8649,576.8208,590.0224
Chinese Taipei,0.05,680.4097,573.6131,631.0518
Chinese Taipei,0.04,488.5574,477.941,516.1693
Chinese Taipei,1.8,625.6504,552.5219,546.9414
Chinese Taipei,0.73,672.5425,538.6483,554.7743
Chinese Taipei,-0.64,413.7015,393.1754,420.3096
Chinese Taipei,-0.31,458.9578,421.1472,456.6766
Chinese Taipei,-0.72,631.804,581.6325,583.495
Chinese Taipei,-1.09,606.3328,586.9197,551.9769
Chinese Taipei,-1.47,429.1245,430.5995,409.1197
Thailand,-0.12,500.7088,510.9042,561.4883
Thailand,0.99,416.1162,438.622,415.4606
Thailand,-0.82,367.2768,444.4205,419.3771
Thailand,-1.4,481.2354,452.1253,421.6151
Thailand,0.72,517.8455,560.9457,581.0705
Thailand,-0.54,346.9466,337.36,359.8844
Thailand,0.22,626.1957,572.781,592.8198
Thailand,-1.26,343.0519,282.106,370.7945
Thailand,-1.56,443.6127,386.4358,395.1324
Thailand,-0.81,503.1235,490.967,475.3264
Thailand,-1.15,453.9726,491.5741,466.3745
Thailand,-1,445.7158,565.6322,501.1563
Thailand,-2.07,424.6845,460.218,503.0213
Thailand,-2.26,397.5775,445.6119,409.0265
Thailand,-1.52,346.8687,453.9522,339.1831
Thailand,-2.06,385.0366,476.9872,412.8497
Thailand,-1.48,463.7093,420.3529,478.7766
Thailand,-0.86,407.3142,356.7671,382.0776
Thailand,-1.43,411.3647,417.2338,462.2715
Thailand,-2.99,472.1997,514.8758,488.3812
Thailand,-2.65,314.9322,340.0065,410.332
Thailand,-1.45,367.0432,313.4621,422.8273
Thailand,-2.13,334.4057,312.9809,334.5207
Thailand,-3.75,314.3091,237.5981,355.0354
Thailand,-2.74,391.4239,511.1425,493.9761
Thailand,-0.42,346.0897,441.7992,451.3614
Thailand,0.51,585.3014,526.6191,521.2048
Thailand,-1.73,442.7559,493.9854,506.285
Thailand,-3.04,319.6838,390.8045,373.5919
Thailand,-1.42,300.9114,321.0004,351.3055
Thailand,-1.78,420.0888,527.5847,473.7411
Thailand,-0.65,439.4843,474.2865,432.1522
Thailand,-0.45,329.8099,390.8045,380.1194
Thailand,-2.26,330.4331,380.6374,361.5628
Thailand,1.11,517.9234,429.7441,498.6386
Thailand,-1.27,390.4892,374.4901,421.5218
Thailand,0.94,418.5309,470.9641,469.7314
Thailand,1.47,597.0634,650.9411,591.8874
Thailand,-0.18,469.8629,570.398,558.038
Thailand,-1,592.935,589.5409,568.5752
Thailand,-1.72,344.7655,333.5107,376.5759
Thailand,-0.68,471.4208,469.1196,419.3771
Thailand,0.75,515.7423,495.2563,489.3137
Thailand,-2.23,417.9857,448.0743,504.3267
Thailand,-2.67,427.3329,424.9324,411.078
Thailand,-1.82,434.7328,450.9155,493.9761
Thailand,-1.87,492.2184,391.2507,487.4487
Thailand,1.16,539.7336,534.6541,572.3051
Thailand,0.61,501.1762,526.5521,489.5002
Thailand,0.83,507.953,488.9018,478.1238
Thailand,-1.7,248.6446,396.4441,364.0806
Thailand,-2.21,337.7551,355.9343,350.4662
Thailand,-2.68,401.0827,342.3321,396.9974
Thailand,-1.45,546.2767,576.5803,583.2152
Thailand,-3.22,412.6889,323.9675,417.8851
Thailand,-2.52,409.1837,447.3594,428.0492
Thailand,0.7,557.8828,535.5278,552.7229
Thailand,1.24,680.7213,610.9837,685.1361
Thailand,-1.89,375.3778,456.0174,441.7568
Thailand,0.56,626.9746,619.6453,617.997
Thailand,-1.78,326.6163,425.1187,387.0198
Thailand,-0.77,347.4918,306.5653,325.1958
Thailand,0.46,382.6219,353.6308,340.8616
Thailand,-0.61,452.7263,546.6482,467.8665
Thailand,0.18,456.621,472.7773,466.934
Thailand,-0.7,381.3756,347.9457,441.8501
Thailand,-1.8,384.2577,476.1929,426.837
Tunisia,-0.4,352.9444,371.2021,396.9974
Tunisia,-0.25,324.1237,338.3224,374.6177
Tunisia,-2.18,310.2586,374.2829,450.9884
Tunisia,-2.42,305.585,233.4279,301.2309
Tunisia,-0.7,379.5062,395.7292,335.4532
Tunisia,0.6,366.3421,286.9088,309.2503
Tunisia,-0.35,429.0466,442.4347,466.934
Tunisia,0.57,438.3938,473.5716,464.1365
Tunisia,-2.23,351.5423,371.3625,356.2477
Tunisia,-1.48,292.2652,247.9432,251.5293
Tunisia,-0.05,366.4979,369.6784,299.0862
Tunisia,NA,321.5532,299.1073,301.8836
Tunisia,-3.26,489.8037,443.4574,508.8959
Tunisia,0.55,379.4283,459.1946,429.6345
Tunisia,-0.07,385.1924,512.4928,397.9299
Tunisia,-1.68,390.4892,453.7139,454.7184
Tunisia,-1.24,330.9005,351.089,301.8836
Tunisia,-0.19,446.4948,425.0126,389.5375
Tunisia,-0.79,379.5062,455.4614,404.2708
Tunisia,-1.61,407.6258,317.6322,336.6654
Tunisia,-0.17,344.9213,428.9314,335.4532
Tunisia,0.51,528.9843,439.3674,506.0985
Tunisia,0.25,452.0252,411.6949,460.6863
Tunisia,-0.85,268.196,273.4849,343.1928
Tunisia,-0.48,468.7724,481.9507,486.5162
Tunisia,-1.13,417.8299,529.6499,440.4513
Tunisia,-1.63,388.8534,394.6991,443.4353
Tunisia,-0.6,376.3904,365.7043,384.875
Tunisia,0.47,346.3234,407.0084,407.8142
Tunisia,-0.77,297.0167,324.8497,321.7456
Tunisia,-1.43,314.0754,289.4839,352.238
Tunisia,-0.99,420.8677,450.5366,488.288
Tunisia,-1.51,391.5018,511.8574,427.3965
Tunisia,0.55,570.8132,602.2499,586.2924
Tunisia,-0.76,372.1841,377.4601,345.7106
Tunisia,-0.75,438.238,502.3257,438.5863
Tunisia,0.45,381.843,329.5812,379.2801
Tunisia,0.36,499.4625,551.8803,477.1913
Tunisia,-1,305.6629,322.6527,359.9776
Tunisia,-2.78,368.8347,438.622,429.3547
Tunisia,-1.61,379.5062,382.226,436.1619
Tunisia,-0.59,371.9505,482.309,349.4405
Tunisia,0.83,485.5974,488.3663,572.5849
Tunisia,-0.92,274.3496,303.7481,385.621
Tunisia,-1.96,205.8031,306.1311,200.0559
Tunisia,-0.17,284.6316,368.8765,367.4375
Tunisia,-0.15,395.5523,299.9092,356.9004
Tunisia,-3.31,415.571,376.094,311.2085
Tunisia,-0.53,422.3477,540.6531,485.3972
Tunisia,-1.51,377.2472,441.8787,464.4163
Tunisia,-1.52,338.3783,473.5716,345.0578
Tunisia,-0.7,595.3497,558.1355,525.5875
Tunisia,NA,406.769,409.1341,387.486
Tunisia,-1.72,361.5906,321.7221,456.4901
Tunisia,NA,432.6297,434.3152,427.3965
Tunisia,-0.52,459.1915,554.1258,429.6345
Tunisia,-0.95,442.678,452.1253,418.3514
Tunisia,-0.36,433.1749,380.8255,413.7822
Tunisia,-1.17,440.497,454.5082,353.1705
Turkey,-2.88,483.6501,514.002,524.7482
Turkey,-1.44,521.5844,529.0939,516.4491
Turkey,-2.82,367.121,411.8537,417.5121
Turkey,-1.99,332.0689,430.1229,362.4953
Turkey,-2.76,401.2385,440.4489,384.875
Turkey,-3.57,353.256,434.8887,337.3182
Turkey,-3.01,390.0997,408.9737,333.0287
Turkey,-1.46,358.1633,467.2172,408.5602
Turkey,-1.97,319.0606,339.2538,317.8292
Turkey,-1.27,373.041,486.9955,401.6598
Turkey,0.35,506.5509,542.8986,563.26
Turkey,-3.44,286.1115,237.3575,308.1313
Turkey,-1.89,353.8012,346.482,347.389
Turkey,-0.75,334.7951,381.7076,369.3957
Turkey,-0.4,462.6188,477.4638,437.0944
Turkey,-2.31,432.7076,488.9018,449.2167
Turkey,-2,491.5953,527.9022,466.934
Turkey,-2.63,530.7758,621.8693,514.6774
Turkey,-2.44,371.4052,395.7292,391.7755
Turkey,-1.77,433.3307,486.2806,479.7091
Turkey,-1.12,558.7397,644.3483,598.6945
Turkey,-0.9,680.955,708.6874,622.473
Turkey,0.23,444.158,429.8051,536.5908
Turkey,-0.41,395.1628,466.6611,439.8918
Turkey,-2.25,334.2499,349.8704,410.0522
Turkey,0.25,318.9048,385.4767,333.7747
Turkey,-2.51,417.752,387.3212,436.8146
Turkey,-1.37,304.806,396.5236,336.6654
Turkey,-2.75,382.6219,428.9422,413.5024
Turkey,0.56,472.9787,489.1682,463.95
Turkey,-2.4,575.0195,509.9386,549.6457
Turkey,-1.52,595.5834,479.0524,514.5841
Turkey,0.13,208.6073,194.8544,232.32
Turkey,-1.29,416.1162,530.6825,475.0466
Turkey,-2.97,415.8046,438.6457,443.0623
Turkey,-1.37,479.3659,581.1513,521.2048
Turkey,-0.43,434.1097,453.3213,405.3898
Turkey,-2.11,433.0192,592.6387,517.2883
Turkey,0.36,669.3488,615.7531,593.0996
Turkey,-3.04,307.9997,297.343,343.7523
Turkey,-2.28,449.7663,430.3857,517.4748
Turkey,-1.86,439.4064,544.5035,493.9761
Turkey,-0.85,381.064,508.5213,431.4994
Turkey,-1.9,449.3768,525.9167,542.4655
Turkey,-0.05,415.6489,455.2231,413.8754
Turkey,-1.05,362.4474,445.7708,436.8146
Turkey,-1.59,353.8791,465.6285,396.3446
Turkey,-1.49,384.6471,416.1912,374.0582
Turkey,1.46,439.4843,460.218,501.1563
Turkey,0,360.1106,467.2172,462.5513
Turkey,-1.59,561.3102,543.6203,525.774
Uruguay,-1.87,329.732,423.6095,452.2939
Uruguay,0.2,486.688,506.6506,435.2294
Uruguay,-1.34,498.372,597.4308,552.7229
Uruguay,-2.48,397.7333,511.8574,528.1052
Uruguay,-0.38,343.675,368.7227,372.7527
Uruguay,-1.31,436.057,437.8438,515.4233
Uruguay,-0.67,270.7665,295.805,253.9537
Uruguay,-1.44,409.8847,413.3629,409.8657
Uruguay,-0.58,410.8194,453.0807,428.0492
Uruguay,0.83,402.0953,348.2295,408.9332
Uruguay,-2.07,414.0131,348.8649,379.0004
Uruguay,-1.48,341.0266,339.3332,437.0944
Uruguay,-2.58,263.4445,278.3302,194.6475
Uruguay,-1.67,494.9447,508.8961,486.1432
Uruguay,-2.43,338.2225,343.4636,265.3301
Uruguay,-1.75,421.2572,497.2421,413.7822
Uruguay,-2.66,289.1494,265.4256,308.411
Uruguay,-2.21,372.1841,433.6736,466.0015
Uruguay,-0.93,435.0444,485.4863,404.4573
Uruguay,0.04,552.8976,597.3252,545.263
Uruguay,-0.46,500.3194,516.5146,525.028
Uruguay,0.75,407.0026,521.2302,480.9213
Uruguay,0.98,464.644,335.1948,346.3633
Uruguay,-0.86,440.7306,484.1962,373.6852
Uruguay,0.51,468.7724,467.3553,459.4741
Uruguay,-1.43,453.5052,492.7939,560.1828
Uruguay,-2.46,460.8272,375.4524,444.1813
Uruguay,1.29,580.472,510.9042,503.301
Uruguay,-0.56,478.6649,498.1952,533.7934
Uruguay,-1.49,407.7037,439.0986,466.561
Uruguay,-1.04,504.1362,468.1703,462.2715
Uruguay,-1.36,399.6806,363.8774,437.0944
Uruguay,-2.13,472.9787,430.7866,490.9922
Uruguay,-0.39,323.89,415.4281,425.9045
Uruguay,-2.68,341.0266,430.4659,363.4278
Uruguay,-0.9,355.3591,264.784,294.4237
Uruguay,0.24,539.8894,514.002,546.1954
Uruguay,-2.23,396.7207,404.964,460.3133
Uruguay,-1.09,327.7847,421.7826,343.8456
Uruguay,1.19,506.6288,408.653,482.4133
Uruguay,-1.95,346.0118,431.4732,365.2928
Uruguay,-2.21,270.4549,148.502,220.5707
Uruguay,-1.73,343.8308,304.4001,366.7848
Uruguay,-2.36,378.7272,339.4921,371.6337
Uruguay,-0.37,401.3164,489.6167,446.2327
Uruguay,-0.97,365.6411,457.8924,477.4711
Uruguay,0.92,429.3582,424.4833,429.448
Uruguay,-0.84,399.9143,419.8802,426.464
Uruguay,-2.97,361.8243,350.4536,329.5785
Uruguay,0.09,388.8534,410.98,436.9079
Uruguay,-1.9,379.6619,389.3748,411.2645
United States of America,-0.23,301.6903,290.2859,332.376
United States of America,1.06,543.1609,564.9173,577.2473
United States of America,1.71,685.0055,704.7311,725.1399
United States of America,0.5,415.3373,481.5147,488.3812
United States of America,0.73,570.268,642.2037,630.1194
United States of America,-0.49,388.9313,461.101,462.2715
United States of America,-1.17,458.2567,473.5716,507.6837
United States of America,0.44,450.1558,461.5776,504.2335
United States of America,-0.86,385.8155,413.9984,394.4797
United States of America,-1.19,422.3477,446.585,444.2745
United States of America,0.1,630.4019,670.0045,696.326
United States of America,0.22,556.6365,614.8794,631.1451
United States of America,0.75,585.4572,651.4177,622.7527
United States of America,1.23,488.6353,518.8402,492.7639
United States of America,0.55,622.2231,581.3919,632.3573
United States of America,0.5,478.6649,520.6742,553.6554
United States of America,0.14,484.8185,507.5681,494.8154
United States of America,-0.69,524.5443,529.8269,579.019
United States of America,1.11,505.694,524.4075,547.1279
United States of America,0.94,620.3536,612.417,592.7266
United States of America,0.24,451.6358,444.1822,422.5476
United States of America,0.84,488.7132,432.7915,509.0824
United States of America,-0.98,238.6742,320.0315,304.8676
United States of America,0.66,730.8849,668.4159,715.9082
United States of America,-0.78,346.2455,392.7903,424.0395
United States of America,-0.92,461.762,506.1384,503.674
United States of America,0.19,487.7785,548.2368,486.5162
United States of America,0.97,378.8051,387.7861,385.5278
United States of America,1.83,512.7045,572.8604,537.8031
United States of America,-0.78,539.4999,505.9289,564.006
United States of America,-1.03,391.1902,468.0115,423.107
United States of America,-0.39,462.1514,430.1229,464.1365
United States of America,-1.23,265.0802,335.1948,283.8866
United States of America,1.21,464.4882,500.5782,437.3741
United States of America,1.6,537.7084,596.6897,600
United States of America,0.64,638.9702,613.7103,617.997
United States of America,1.2,538.721,514.002,532.3014
United States of America,-1.49,544.6409,593.4211,549.7389
United States of America,-1.76,416.973,497.4009,422.8273
United States of America,0.89,478.9765,513.2077,508.8959
United States of America,0.1,466.0461,475.5352,442.969
United States of America,-0.22,462.7746,512.7311,443.6218
United States of America,0.21,551.0282,590.0529,557.2921
United States of America,0.75,476.406,497.1075,478.2171
United States of America,0.84,571.0469,596.8695,578.8325
United States of America,0.88,554.4555,492.6351,534.4461
United States of America,0.7,502.6562,484.3566,518.8736
United States of America,1.11,575.5647,606.142,636.6468
